YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2009-05-01,18.0466576940332,39.65859129654554,5.239344997756842,3.8957771787960467,8.978718911843876,0.031545576267384474,1.528370170592194,0.2689621352624495
2009-06-01,15.883017997231196,37.37701892016613,5.038763267189663,3.2616844053678853,7.945173064143979,0.02938510152284264,1.318432028610983,0.230742294993078
2009-07-01,16.080566622399292,39.480301018149625,4.814962372731297,3.3868467670504874,8.01610537671536,0.02897643204957946,1.2707764977866314,0.23850752976980966
2009-08-01,18.161990950226244,39.99932126696832,5.228506787330317,4.161764705882353,9.04480351764706,0.028016417194570136,1.2742607126696832,0.28248832635746607
2009-09-01,20.105334538878843,35.89556962025316,4.409132007233273,4.324739936680235,10.126267648734176,0.0250107287522604,1.2005195318716095,0.27724761075949367
2009-10-01,21.411628980156898,25.87217351176742,4.399630826026765,5.247460757156048,11.433352235348408,0.019411335717581912,1.2709699372404246,0.314774909206276
2009-11-01,27.107913669064747,25.618705035971225,5.214720531267294,8.215550636413946,15.62286660154953,0.018257622302158272,1.4234015442722745,0.4673227122302158
2009-12-01,25.5930359085963,21.326985854189335,5.245919477693144,7.651523394994559,15.793274571817193,0.016191899891186072,1.6554774145810665,0.4354123838411317
2010-01-01,26.964344487109162,22.94404827207899,5.781952825013714,7.727222832052689,16.367113435545804,0.017899471201316512,1.8251115456664837,0.46086989947888096
2010-02-01,25.823019801980198,27.853960396039604,4.882425742574258,6.364170792079208,14.347019756806931,0.022403644801980198,1.4600771854888612,0.3841121901299505
2010-03-01,26.09417528579205,35.998911268372346,4.383233532934132,5.493195427327164,12.685850158410451,0.02957790310288514,1.1679442553075667,0.3343157637452368
2010-04-01,22.107058266224538,40.29085741354808,4.27901468498342,4.572037914691943,10.003630654666036,0.033270856150323706,1.2854774538133587,0.30740385540028425
2010-05-01,18.458445040214478,39.428954423592494,3.7890974084003575,4.071939231456658,8.446828232797142,0.03234103798033959,1.0786778262958,0.28633099452636285
2010-06-01,16.074826789838337,39.1431870669746,3.9866050808314086,3.5705039297272307,7.78646541709007,0.0307529519630485,1.0939029541570437,0.2592047339491917
2010-07-01,16.272306981044846,42.12436430883033,4.595238095238095,3.497688395746648,8.109871316689782,0.03089135020804438,1.32867714123902,0.2544074311141932
2010-08-01,18.53469387755102,42.34444444444444,4.3859410430839,3.7188208616780045,9.319205028117914,0.02993812086167801,1.2150634493197279,0.2563747568027211
2010-09-01,21.851165002377556,38.60580123632906,4.245363766048502,4.4850213980028535,11.112749059914407,0.026653430416864795,1.2732739605325725,0.2912497082738944
2010-10-01,23.314011866727522,31.809904153354633,4.352122318575993,4.8256503879507076,12.078031335006846,0.023436797581013236,1.2352425569374714,0.29234759516202646
2010-11-01,25.378977272727273,26.071590909090908,3.6386363636363637,7.0704945992040935,14.26943741931818,0.01971469318181818,1.1940646291193182,0.3920815971590909
2010-12-01,25.098983413590155,22.089352594970574,4.727394328517924,7.402889245585874,15.394145191546281,0.017697376136971643,1.5426042608346708,0.4198974027554842
2011-01-01,27.704265402843603,22.876777251184834,5.988151658767772,7.018957345971564,17.021082561611376,0.017792118009478674,1.8005359951421802,0.4105573122037915
2011-02-01,26.74320241691843,29.63192346424975,5.382930513595166,5.91633064516129,14.5630954632427,0.02434044612286002,1.5761215240852633,0.3581327715256798
2011-03-01,23.143887945670627,33.3955857385399,4.0613327674023765,4.6847133757961785,11.575737112903225,0.028855106536502546,1.2033499249787776,0.3041765172962648
2011-04-01,19.436967977300366,37.426428860964734,3.715038508309688,3.6640973630831644,8.866028565869478,0.032877859613565735,1.137915610255371,0.25006000361437647
2011-05-01,17.427792915531334,39.550019462826,3.4472557415336706,3.369594857810674,8.13855884351888,0.03335256584922797,0.9814524102763722,0.23721894472557417
2011-06-01,17.026358475263585,43.78021086780211,3.8669910786699107,3.125659764514819,8.111564566909976,0.033643926872127604,1.0229508425587996,0.22314626459854017
2011-07-01,15.749292357460574,45.465022240194095,4.490295188030732,3.051913680781759,7.73646906712495,0.03258750020218358,1.1356813767691063,0.21965310877476749
2011-08-01,17.56124458448208,41.97243009058685,4.22548247341473,3.3698224852071004,8.778048026782198,0.030086173690429305,1.096934841079165,0.23941075718786922
2011-09-01,19.514092894005557,37.02977371973005,3.575426756649464,3.8427323272438443,9.99638472647876,0.026277509858409424,1.01148745325526,0.2531975242159587
2011-10-01,23.771730300568642,29.83306255077173,4.038586515028432,5.362916328188465,12.752673592201463,0.02181998822095857,1.2236899523761169,0.331106847887896
2011-11-01,24.673636363636362,24.50318181818182,3.8325,6.680100182149363,14.057370485909091,0.018839354545454545,1.140687551931818,0.3874292363636364
2011-12-01,25.895740905057675,19.994232475598935,4.857808340727596,7.876830892143809,16.216913858473823,0.014767590949423247,1.4720377767302573,0.455566294920142
2012-01-01,25.25150254276468,22.00878409616274,4.886037910309755,6.762950971322849,15.097363332408692,0.01709129496070273,1.4414090240406843,0.40214798339497615
2012-02-01,25.186260949746426,27.330106039649607,4.536652835408022,5.664667896678967,13.733893928538498,0.022096249423697558,1.3132870602812357,0.3469006233287229
2012-03-01,22.24114088159032,34.49308556611928,3.331028522039758,4.485955056179775,10.844179643474503,0.029073346153846154,0.9651038287597234,0.2884827409248055
